"EMPRESA,FED,""PROJETOS"""
"Aurea,""RioJunior"",""3"""
"EJA Consultoria,""PB Júnior"",""1"""
"EJA Consultoria,""PB Júnior"",""2"""
"EJA Consultoria,""PB Júnior"",""2"""
"EJA Consultoria,""PB Júnior"",""1"""
"CONCRETA - Soluções em Engenharia,""FEJEMG"",""0"""
"CONCRETA - Soluções em Engenharia,""FEJEMG"",""2"""
"CONCRETA - Soluções em Engenharia,""FEJEMG"",""0"""
"CONCRETA - Soluções em Engenharia,""FEJEMG"",""2"""
"CETA Jr. ,""RioJunior"",""7"""
"CETA Jr. ,""RioJunior"",""5"""
"CETA Jr. ,""RioJunior"",""8"""
"CETA Jr. ,""RioJunior"",""0"""
"EJCON - Empresa Junior de Consultoria,""Maranhão Júnior"",""0"""
"EJCON - Empresa Junior de Consultoria,""Maranhão Júnior"",""0"""
"EJCON - Empresa Junior de Consultoria,""Maranhão Júnior"",""0"""
"EJCON - Empresa Junior de Consultoria,""Maranhão Júnior"",""0"""
"Consultec Jr - Projetos em Arquitetura e Engenharia Civil,""FEJECE"",""2"""
"Consultec Jr - Projetos em Arquitetura e Engenharia Civil,""FEJECE"",""7"""
"Consultec Jr - Projetos em Arquitetura e Engenharia Civil,""FEJECE"",""10"""
"Consultec Jr - Projetos em Arquitetura e Engenharia Civil,""FEJECE"",""9"""
"Insight Consultoria,""RioJunior"",""2"""
"Insight Consultoria,""RioJunior"",""1"""
"Insight Consultoria,""RioJunior"",""0"""
"Insight Consultoria,""RioJunior"",""3"""
"ECAP Jr - Empresa de Consultoria Agropecuária Junior,""FEJESP"",""0"""
"ECAP Jr - Empresa de Consultoria Agropecuária Junior,""FEJESP"",""0"""
"ECAP Jr - Empresa de Consultoria Agropecuária Junior,""FEJESP"",""0"""
"ECAP Jr - Empresa de Consultoria Agropecuária Junior,""FEJESP"",""0"""
"Titanus Soluções Sustentáveis,""RioJunior"",""0"""
"Titanus Soluções Sustentáveis,""RioJunior"",""1"""
"Titanus Soluções Sustentáveis,""RioJunior"",""0"""
"Titanus Soluções Sustentáveis,""RioJunior"",""1"""
"LUMUS Engenharia,""RN Júnior"",""0"""
"LUMUS Engenharia,""RN Júnior"",""5"""
"LUMUS Engenharia,""RN Júnior"",""0"""
"LUMUS Engenharia,""RN Júnior"",""2"""
"INOVATECH,""FEJEPAR"",""1"""
"INOVATECH,""FEJEPAR"",""0"""
"INOVATECH,""FEJEPAR"",""2"""
"INOVATECH,""FEJEPAR"",""0"""
"Alcance Engenharia Junior,""FEJEPAR"",""0"""
"Alcance Engenharia Junior,""FEJEPAR"",""2"""
"Alcance Engenharia Junior,""FEJEPAR"",""6"""
"Alcance Engenharia Junior,""FEJEPAR"",""2"""
"CompAct Jr,""FEJERS"",""1"""
"CompAct Jr,""FEJERS"",""2"""
"CompAct Jr,""FEJERS"",""1"""
"CompAct Jr,""FEJERS"",""0"""
"Sinergia Engenharia,""Tocantins Júnior"",""0"""
"Sinergia Engenharia,""Tocantins Júnior"",""0"""
"Sinergia Engenharia,""Tocantins Júnior"",""0"""
"Sinergia Engenharia,""Tocantins Júnior"",""0"""
"GEOTEC,""Maranhão Júnior"",""0"""
"GEOTEC,""Maranhão Júnior"",""0"""
"GEOTEC,""Maranhão Júnior"",""0"""
"GEOTEC,""Maranhão Júnior"",""0"""
"Mecajun,""Concentro"",""0"""
"Mecajun,""Concentro"",""1"""
"Mecajun,""Concentro"",""0"""
"Mecajun,""Concentro"",""1"""
"EJCM,""RioJunior"",""1"""
"EJCM,""RioJunior"",""1"""
"EJCM,""RioJunior"",""1"""
"EJCM,""RioJunior"",""2"""
"Cristal Mineração e Petróleo Júnior,""UNIJr-BA"",""0"""
"Cristal Mineração e Petróleo Júnior,""UNIJr-BA"",""0"""
"Cristal Mineração e Petróleo Júnior,""UNIJr-BA"",""1"""
"Cristal Mineração e Petróleo Júnior,""UNIJr-BA"",""0"""
"Fator Júnior,""FEJEMG"",""0"""
"Fator Júnior,""FEJEMG"",""0"""
"Fator Júnior,""FEJEMG"",""1"""
"Fator Júnior,""FEJEMG"",""0"""
"Sênior Consultoria Ambiental,""FEJEMG"",""0"""
"Sênior Consultoria Ambiental,""FEJEMG"",""1"""
"Sênior Consultoria Ambiental,""FEJEMG"",""0"""
"Sênior Consultoria Ambiental,""FEJEMG"",""0"""
"Salto Consultoria,""RioJunior"",""0"""
"Salto Consultoria,""RioJunior"",""1"""
"Salto Consultoria,""RioJunior"",""1"""
"Salto Consultoria,""RioJunior"",""0"""
"GeoAmbiental Jr,""FEJESP"",""0"""
"GeoAmbiental Jr,""FEJESP"",""0"""
"GeoAmbiental Jr,""FEJESP"",""0"""
"GeoAmbiental Jr,""FEJESP"",""0"""
"INOVA EJ,""FEJECE"",""1"""
"INOVA EJ,""FEJECE"",""1"""
"INOVA EJ,""FEJECE"",""3"""
"INOVA EJ,""FEJECE"",""0"""
"OPTIMUS Jr. Controle e Automação,""UNIJr-BA"",""1"""
"OPTIMUS Jr. Controle e Automação,""UNIJr-BA"",""0"""
"OPTIMUS Jr. Controle e Automação,""UNIJr-BA"",""0"""
"OPTIMUS Jr. Controle e Automação,""UNIJr-BA"",""0"""
"ConsultEQ - Empresa Júnior de Soluções em Engenharia Química,""FEJEMG"",""1"""
"ConsultEQ - Empresa Júnior de Soluções em Engenharia Química,""FEJEMG"",""2"""
"ConsultEQ - Empresa Júnior de Soluções em Engenharia Química,""FEJEMG"",""2"""
"ConsultEQ - Empresa Júnior de Soluções em Engenharia Química,""FEJEMG"",""1"""
"CMEC Engenharia,""Concentro"",""0"""
"CMEC Engenharia,""Concentro"",""0"""
"CMEC Engenharia,""Concentro"",""0"""
"CMEC Engenharia,""Concentro"",""0"""
"Terra Júnior Consultoria Agropecuária,""FEJEMG"",""13"""
"Terra Júnior Consultoria Agropecuária,""FEJEMG"",""14"""
"Terra Júnior Consultoria Agropecuária,""FEJEMG"",""18"""
"Terra Júnior Consultoria Agropecuária,""FEJEMG"",""0"""
"C2E - Empresa Júnior de Consultoria em Engenharia Elétrica,""FEJESC"",""0"""
"C2E - Empresa Júnior de Consultoria em Engenharia Elétrica,""FEJESC"",""2"""
"C2E - Empresa Júnior de Consultoria em Engenharia Elétrica,""FEJESC"",""1"""
"C2E - Empresa Júnior de Consultoria em Engenharia Elétrica,""FEJESC"",""0"""
"Tesla Jr.,""RioJunior"",""1"""
"Tesla Jr.,""RioJunior"",""0"""
"Tesla Jr.,""RioJunior"",""1"""
"Tesla Jr.,""RioJunior"",""0"""
"Tesla Engenharia,""Tocantins Júnior"",""0"""
"Tesla Engenharia,""Tocantins Júnior"",""0"""
"Tesla Engenharia,""Tocantins Júnior"",""0"""
"Tesla Engenharia,""Tocantins Júnior"",""0"""
"Jornal Jr.,""FEJESP"",""1"""
"Jornal Jr.,""FEJESP"",""0"""
"Jornal Jr.,""FEJESP"",""1"""
"Jornal Jr.,""FEJESP"",""4"""
"Metal Soluções Jr,""FEJECE"",""2"""
"Metal Soluções Jr,""FEJECE"",""0"""
"Metal Soluções Jr,""FEJECE"",""0"""
"Metal Soluções Jr,""FEJECE"",""4"""
"Singular,""UNIJr-BA"",""0"""
"Singular,""UNIJr-BA"",""0"""
"Singular,""UNIJr-BA"",""0"""
"Singular,""UNIJr-BA"",""0"""
"TerGeo Consultoria Socioambiental,""FEJEPAR"",""1"""
"TerGeo Consultoria Socioambiental,""FEJEPAR"",""0"""
"TerGeo Consultoria Socioambiental,""FEJEPAR"",""0"""
"TerGeo Consultoria Socioambiental,""FEJEPAR"",""0"""
"Info Jr,""FEJESP"",""0"""
"Info Jr,""FEJESP"",""2"""
"Info Jr,""FEJESP"",""0"""
"Info Jr,""FEJESP"",""0"""
"CECCO Consultoria Contábil,""FEJEMG"",""1"""
"CECCO Consultoria Contábil,""FEJEMG"",""12"""
"CECCO Consultoria Contábil,""FEJEMG"",""44"""
"CECCO Consultoria Contábil,""FEJEMG"",""0"""
"GESTOR JUNIOR ,""UNIJr-BA"",""0"""
"GESTOR JUNIOR ,""UNIJr-BA"",""1"""
"GESTOR JUNIOR ,""UNIJr-BA"",""0"""
"GESTOR JUNIOR ,""UNIJr-BA"",""0"""
"Ópera Krios - Empresa Júnior de Arquitetura e Urbanismo,""FEJESP"",""0"""
"Ópera Krios - Empresa Júnior de Arquitetura e Urbanismo,""FEJESP"",""0"""
"Ópera Krios - Empresa Júnior de Arquitetura e Urbanismo,""FEJESP"",""0"""
"Ópera Krios - Empresa Júnior de Arquitetura e Urbanismo,""FEJESP"",""0"""
"EM&S Júnior,""Pará Júnior"",""0"""
"EM&S Júnior,""Pará Júnior"",""0"""
"EM&S Júnior,""Pará Júnior"",""1"""
"EM&S Júnior,""Pará Júnior"",""2"""
"CONAQ,""FEJESC"",""0"""
"CONAQ,""FEJESC"",""0"""
"CONAQ,""FEJESC"",""3"""
"CONAQ,""FEJESC"",""0"""
"Chronos Jr.,""Pará Júnior"",""0"""
"Chronos Jr.,""Pará Júnior"",""0"""
"Chronos Jr.,""Pará Júnior"",""0"""
"Chronos Jr.,""Pará Júnior"",""0"""
"Renova Ambiental Jr. - UEFS,""UNIJr-BA"",""0"""
"Renova Ambiental Jr. - UEFS,""UNIJr-BA"",""0"""
"Renova Ambiental Jr. - UEFS,""UNIJr-BA"",""0"""
"Renova Ambiental Jr. - UEFS,""UNIJr-BA"",""0"""
"Polimerize,""FEJEMG"",""0"""
"Polimerize,""FEJEMG"",""1"""
"Polimerize,""FEJEMG"",""1"""
"Polimerize,""FEJEMG"",""0"""
"Qualitas Jr,""FEJESP"",""0"""
"Qualitas Jr,""FEJESP"",""0"""
"Qualitas Jr,""FEJESP"",""1"""
"Qualitas Jr,""FEJESP"",""2"""
"DocWay Empresa Júnior,""FEJEMG"",""1"""
"DocWay Empresa Júnior,""FEJEMG"",""1"""
"DocWay Empresa Júnior,""FEJEMG"",""4"""
"DocWay Empresa Júnior,""FEJEMG"",""7"""
"Jurídica Júnior Consultoria Jurídica,""FEJEMG"",""0"""
"Jurídica Júnior Consultoria Jurídica,""FEJEMG"",""1"""
"Jurídica Júnior Consultoria Jurídica,""FEJEMG"",""1"""
"Jurídica Júnior Consultoria Jurídica,""FEJEMG"",""0"""
"PROJETA Ambiental Jr,""FEJESC"",""2"""
"PROJETA Ambiental Jr,""FEJESC"",""4"""
"PROJETA Ambiental Jr,""FEJESC"",""1"""
"PROJETA Ambiental Jr,""FEJESC"",""2"""
"EJr Contabilis ,""PB Júnior"",""7"""
"EJr Contabilis ,""PB Júnior"",""8"""
"EJr Contabilis ,""PB Júnior"",""37"""
"EJr Contabilis ,""PB Júnior"",""6"""
"Maris - Empresa Júnior de Oceanografia,""FEJEPAR"",""0"""
"Maris - Empresa Júnior de Oceanografia,""FEJEPAR"",""0"""
"Maris - Empresa Júnior de Oceanografia,""FEJEPAR"",""4"""
"Maris - Empresa Júnior de Oceanografia,""FEJEPAR"",""0"""
"Equip Consultoria,""FEJEMG"",""0"""
"Equip Consultoria,""FEJEMG"",""1"""
"Equip Consultoria,""FEJEMG"",""0"""
"Equip Consultoria,""FEJEMG"",""3"""
"BioTech Consultoria,""FEJEPE"",""0"""
"BioTech Consultoria,""FEJEPE"",""0"""
"BioTech Consultoria,""FEJEPE"",""3"""
"BioTech Consultoria,""FEJEPE"",""0"""
"Sete Jr. - Empresa Junior da Faculdade Adventista da Bahia,""UNIJr-BA"",""1"""
"Sete Jr. - Empresa Junior da Faculdade Adventista da Bahia,""UNIJr-BA"",""0"""
"Sete Jr. - Empresa Junior da Faculdade Adventista da Bahia,""UNIJr-BA"",""3"""
"Sete Jr. - Empresa Junior da Faculdade Adventista da Bahia,""UNIJr-BA"",""2"""
"Onix Jr. Consultoria,""RioJunior"",""0"""
"Onix Jr. Consultoria,""RioJunior"",""0"""
"Onix Jr. Consultoria,""RioJunior"",""0"""
"Onix Jr. Consultoria,""RioJunior"",""0"""
"Ecoceano,""Juniores"",""2"""
"Ecoceano,""Juniores"",""0"""
"Ecoceano,""Juniores"",""0"""
"Ecoceano,""Juniores"",""0"""
"CONSET,""FEJEPAR"",""0"""
"CONSET,""FEJEPAR"",""3"""
"CONSET,""FEJEPAR"",""0"""
"CONSET,""FEJEPAR"",""2"""
"EMVEP jr.,""FEJESP"",""0"""
"EMVEP jr.,""FEJESP"",""1"""
"EMVEP jr.,""FEJESP"",""0"""
"EMVEP jr.,""FEJESP"",""0"""
"P&Q Engenharia Jr,""RioJunior"",""1"""
"P&Q Engenharia Jr,""RioJunior"",""2"""
"P&Q Engenharia Jr,""RioJunior"",""5"""
"P&Q Engenharia Jr,""RioJunior"",""1"""
"Union,""RioJunior"",""0"""
"Union,""RioJunior"",""1"""
"Union,""RioJunior"",""0"""
"Union,""RioJunior"",""0"""
"Atlas Soluções em Tecnologia,""FEJEMG"",""1"""
"Atlas Soluções em Tecnologia,""FEJEMG"",""0"""
"Atlas Soluções em Tecnologia,""FEJEMG"",""0"""
"Atlas Soluções em Tecnologia,""FEJEMG"",""0"""
"E3J - Empresa Júnior de Engenharia Elétrica,""Pará Júnior"",""0"""
"E3J - Empresa Júnior de Engenharia Elétrica,""Pará Júnior"",""3"""
"E3J - Empresa Júnior de Engenharia Elétrica,""Pará Júnior"",""4"""
"E3J - Empresa Júnior de Engenharia Elétrica,""Pará Júnior"",""3"""
"Emzootec Júnior ,""FEJECE"",""0"""
"Emzootec Júnior ,""FEJECE"",""1"""
"Emzootec Júnior ,""FEJECE"",""0"""
"Emzootec Júnior ,""FEJECE"",""0"""
"Engrenar Jr,""FEJESP"",""0"""
"Engrenar Jr,""FEJESP"",""5"""
"Engrenar Jr,""FEJESP"",""0"""
"Engrenar Jr,""FEJESP"",""0"""
"Criative Jr.,""FEJEPAR"",""1"""
"Criative Jr.,""FEJEPAR"",""2"""
"Criative Jr.,""FEJEPAR"",""1"""
"Criative Jr.,""FEJEPAR"",""0"""
"Verbalize Empresa Júnior,""FEJEMG"",""1"""
"Verbalize Empresa Júnior,""FEJEMG"",""0"""
"Verbalize Empresa Júnior,""FEJEMG"",""0"""
"Verbalize Empresa Júnior,""FEJEMG"",""3"""
"Projetta Júnior,""FEJECE"",""0"""
"Projetta Júnior,""FEJECE"",""10"""
"Projetta Júnior,""FEJECE"",""6"""
"Projetta Júnior,""FEJECE"",""2"""
"Index Consultoria Júnior,""FEJECE"",""0"""
"Index Consultoria Júnior,""FEJECE"",""1"""
"Index Consultoria Júnior,""FEJECE"",""0"""
"Index Consultoria Júnior,""FEJECE"",""0"""
"Prospere Consultoria,""FEJEPE"",""0"""
"Prospere Consultoria,""FEJEPE"",""0"""
"Prospere Consultoria,""FEJEPE"",""4"""
"Prospere Consultoria,""FEJEPE"",""0"""
"Conalimentos Jr,""FEJECE"",""1"""
"Conalimentos Jr,""FEJECE"",""0"""
"Conalimentos Jr,""FEJECE"",""9"""
"Conalimentos Jr,""FEJECE"",""2"""
"EPR Consultoria,""FEJERS"",""0"""
"EPR Consultoria,""FEJERS"",""3"""
"EPR Consultoria,""FEJERS"",""2"""
"EPR Consultoria,""FEJERS"",""1"""
"Mauá Jr.,""FEJESP"",""2"""
"Mauá Jr.,""FEJESP"",""0"""
"Mauá Jr.,""FEJESP"",""0"""
"Mauá Jr.,""FEJESP"",""0"""
"Quatro Elementos,""RN Júnior"",""0"""
"Quatro Elementos,""RN Júnior"",""0"""
"Quatro Elementos,""RN Júnior"",""0"""
"Quatro Elementos,""RN Júnior"",""0"""
"Eali Consultoria Junior em Engenharia de Alimentos,""FEJERS"",""1"""
"Eali Consultoria Junior em Engenharia de Alimentos,""FEJERS"",""1"""
"Eali Consultoria Junior em Engenharia de Alimentos,""FEJERS"",""3"""
"Eali Consultoria Junior em Engenharia de Alimentos,""FEJERS"",""0"""
"Konsili Jr,""Pará Júnior"",""0"""
"Konsili Jr,""Pará Júnior"",""0"""
"Konsili Jr,""Pará Júnior"",""0"""
"Konsili Jr,""Pará Júnior"",""0"""
"Otimize Consultoria,""PB Júnior"",""0"""
"Otimize Consultoria,""PB Júnior"",""4"""
"Otimize Consultoria,""PB Júnior"",""0"""
"Otimize Consultoria,""PB Júnior"",""0"""
"Publicae Consultoria Jr,""Concentro"",""0"""
"Publicae Consultoria Jr,""Concentro"",""8"""
"Publicae Consultoria Jr,""Concentro"",""0"""
"Publicae Consultoria Jr,""Concentro"",""0"""
"Enpro Júnior,""Juniores"",""0"""
"Enpro Júnior,""Juniores"",""1"""
"Enpro Júnior,""Juniores"",""0"""
"Enpro Júnior,""Juniores"",""0"""
"Dharma Jr Consultoria Ambiental,""FEJEMG"",""1"""
"Dharma Jr Consultoria Ambiental,""FEJEMG"",""0"""
"Dharma Jr Consultoria Ambiental,""FEJEMG"",""0"""
"Dharma Jr Consultoria Ambiental,""FEJEMG"",""0"""
"UFMG Consultoria Júnior,""FEJEMG"",""7"""
"UFMG Consultoria Júnior,""FEJEMG"",""19"""
"UFMG Consultoria Júnior,""FEJEMG"",""10"""
"UFMG Consultoria Júnior,""FEJEMG"",""10"""
"Esquadro Projetos e Consultoria,""Pará Júnior"",""0"""
"Esquadro Projetos e Consultoria,""Pará Júnior"",""0"""
"Esquadro Projetos e Consultoria,""Pará Júnior"",""0"""
"Esquadro Projetos e Consultoria,""Pará Júnior"",""3"""
"Ágora Engenharia,""Maranhão Júnior"",""0"""
"Ágora Engenharia,""Maranhão Júnior"",""0"""
"Ágora Engenharia,""Maranhão Júnior"",""1"""
"Ágora Engenharia,""Maranhão Júnior"",""0"""
"GDI Júnior,""Juniores"",""0"""
"GDI Júnior,""Juniores"",""0"""
"GDI Júnior,""Juniores"",""0"""
"GDI Júnior,""Juniores"",""1"""
"Prospect Empresa Júnior de Administração,""PB Júnior"",""1"""
"Prospect Empresa Júnior de Administração,""PB Júnior"",""0"""
"Prospect Empresa Júnior de Administração,""PB Júnior"",""0"""
"Prospect Empresa Júnior de Administração,""PB Júnior"",""3"""
"Mecatron Projetos e Consultoria Jr.,""FEJESP"",""0"""
"Mecatron Projetos e Consultoria Jr.,""FEJESP"",""1"""
"Mecatron Projetos e Consultoria Jr.,""FEJESP"",""0"""
"Mecatron Projetos e Consultoria Jr.,""FEJESP"",""1"""
"Tetris Empresa Júnior ,""FEJEPAR"",""0"""
"Tetris Empresa Júnior ,""FEJEPAR"",""3"""
"Tetris Empresa Júnior ,""FEJEPAR"",""4"""
"Tetris Empresa Júnior ,""FEJEPAR"",""0"""
